Source,Target,Type,Kind,Id,Label,timeset,Weight
1046723112417599488,http://pbs.twimg.com/ext_tw_video_thumb/1046554917723361282/pu/img/wn4bev1lQQx5gjnX.jpg,Directed,Has_media,7289,,<[2018-10-01T11:26:52.078Z]>,1
@rafaelbioza,@jairbolsonaro,Directed,Retweets_from,7290,,<[2018-10-01T11:26:52.078Z]>,1
@rafaelbioza,1046554968860372997,Directed,Retweets,7291,,<[2018-10-01T11:26:52.078Z]>,1
@sdcaiomaia,1046723113357070336,Directed,Tweets,7292,,<[2018-10-01T11:26:52.360Z]>,1
1046723113357070336,https://twitter.com/jairbolsonaro/status/1046578475862233088,Directed,Has_link,7293,,<[2018-10-01T11:26:52.360Z]>,1
@sdcaiomaia,@flaviobolsonaro,Directed,Retweets_from,7294,,<[2018-10-01T11:26:52.360Z]>,1
@sdcaiomaia,1046723021241749505,Directed,Retweets,7295,,<[2018-10-01T11:26:52.360Z]>,1
@sdcaiomaia,@jairbolsonaro,Directed,Quotes_from,7296,,<[2018-10-01T11:26:52.360Z]>,1
@sdcaiomaia,1046578475862233088,Directed,Quotes,7297,,<[2018-10-01T11:26:52.360Z]>,1
@solangeamaral6,1046723113839460353,Directed,Tweets,7298,,<[2018-10-01T11:26:52.385Z]>,1
@wallyssonrg,1044062809582194688,Directed,Tweets,7299,,<[2018-10-01T11:26:52.385Z]>,1
1044062809582194688,"#direitaunida",Directed,Has_hashtag,7300,,<[2018-10-01T11:26:52.385Z]>,1
1044062809582194688,"#bolsonaro17eleitono1ºturno",Directed,Has_hashtag,7301,,<[2018-10-01T11:26:52.385Z]>,1
1044062809582194688,"#nordestecombolsonaro",Directed,Has_hashtag,7302,,<[2018-10-01T11:26:52.385Z]>,1
1044062809582194688,"#elesim",Directed,Has_hashtag,7303,,<[2018-10-01T11:26:52.385Z]>,1
1044062809582194688,http://pbs.twimg.com/ext_tw_video_thumb/1044062702518382592/pu/img/FKXcw_wGe38OEWwP.jpg,Directed,Has_media,7304,,<[2018-10-01T11:26:52.385Z]>,1
